dir,workDir,nrg,dnrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,sxx,syy,szz,sxy,syz,szx
/gpfs/scratch/vkb5066/ortho/elas/x0000/1/n0.002,n0.002,-58.86766588,-.00000060,10,226,6.69008295391817215879,6.98893717597502549072,8.21384120420837007797,90.00003085756789749107,90.00001442643330418698,89.99910552109274747010,384.05103680000381304835,2.11248,0.64558,0.72044,-0.00014,0.00006,0.00007
/gpfs/scratch/vkb5066/ortho/elas/x0000/1/p0.001,p0.001,-58.86810319,-.00000033,7,226,6.71019342371751789678,6.98893717597667861204,8.21384120420838886204,90.00003085756535336552,90.00001431125553997415,89.99910538095889868130,385.20549883443249311337,-1.04144,-0.30804,-0.32027,0.00011,0.00002,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/1/p0.002,p0.002,-58.86774770,-.00000078,10,226,6.71689691371730131285,6.98893717597723105155,8.21384120420839516510,90.00003085756426302591,90.00001427258425886961,89.99910533212957817538,385.59031951640247573122,-2.08032,-0.62775,-0.66915,-0.00005,0.00003,0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0000/2/n0.001,n0.001,-58.86808901,-.00000054,9,226,6.70348993381730093519,6.98194823877640391630,8.21384120420837214799,90.00003094204609007833,90.00001434920742367323,89.99910538014636288484,384.43585747870691158705,0.32478,0.85657,0.44882,0.00012,0.00001,0.00007
/gpfs/scratch/vkb5066/ortho/elas/x0000/2/n0.002,n0.002,-58.86776647,-.00000158,14,226,6.70348993381686649050,6.97495930157668087393,8.21384120420836165382,90.00003102656542744075,90.00001434920848830133,89.99910533122391076257,384.05103679921070981696,0.64668,1.69623,0.88765,0.00048,0.00001,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/2/p0.001,p0.001,-58.86812681,-.00000040,8,226,6.70348993381817112956,6.99592611317585176112,8.21384120420839316794,90.00003077312517769683,90.00001434920529441817,89.99910547493151264716,385.20549883769932063335,-0.30788,-0.85172,-0.40248,-0.00012,0.00003,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/2/p0.002,p0.002,-58.86784203,-.00000101,10,226,6.70348993381860687924,7.00291505027557656027,8.21384120420840369371,90.00003068872352594316,90.00001434920422979007,89.99910552080032148370,385.59031951168938772665,-0.62301,-1.68946,-0.83195,-0.00078,0.00004,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/3/n0.001,n0.001,-58.86807656,-.00000056,6,226,6.70348993381773553191,6.98893717597612679248,8.20562736300839114425,90.00003077307511571185,90.00001431103822387179,89.99910542804787049131,384.43585748024169310840,0.35456,0.43579,0.91181,-0.00048,0.00003,0.00003
/gpfs/scratch/vkb5066/ortho/elas/x0000/3/n0.002,n0.002,-58.86771873,-.00000060,14,226,6.70348993381773526942,6.98893717597612597319,8.19741352180839965261,90.00003068845449181217,90.00001427191491096209,89.99910542804787049131,384.05103680228026233558,0.70642,0.85734,1.79683,-0.00161,0.00003,-0.00003
/gpfs/scratch/vkb5066/ortho/elas/x0000/3/p0.001,p0.001,-58.86813161,-.00000086,9,226,6.70348993381773607789,6.98893717597612843352,8.22205504540837417792,90.00003094192738463134,90.00001438812918909170,89.99910542804788740274,385.20549883616454963609,-0.33507,-0.42005,-0.86189,0.00038,0.00002,0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0000/3/p0.002,p0.002,-58.86784149,-.00000044,17,226,6.70348993381773636142,6.98893717597612925527,8.23026888660836571986,90.00003102615975874114,90.00001442609726039540,89.99910542804790431418,385.59031951412597539097,-0.68408,-0.84459,-1.72982,0.00133,0.00004,0.00019
/gpfs/scratch/vkb5066/ortho/elas/x0000/4/n0.001,n0.001,-58.86810293,.00000186,10,226,6.70349216831775836027,6.98894299535560326098,8.21384806761177551116,89.88543924039359655537,90.00001342604692429674,89.99910540484226576841,384.82067815916098356454,0.00504,0.00008,0.02579,-0.00024,0.43567,-0.00058
/gpfs/scratch/vkb5066/ortho/elas/x0000/4/n0.002,n0.002,-58.86779315,-.00000068,16,226,6.70349887181778049576,6.98896046287637907619,8.21386862086116854695,89.77084785192909107267,90.00001250297104394819,89.99910538233132796049,384.82067815683211918117,0.00829,-0.00398,0.01518,-0.00056,0.87179,-0.00031
/gpfs/scratch/vkb5066/ortho/elas/x0000/4/p0.001,p0.001,-58.86810488,.00000017,10,226,6.70349216831771476532,6.98894300483439801755,8.21384803054679433896,89.88552956467494057181,90.00001527244559179179,89.99910545109333415156,384.82067815786738735133,0.00673,0.00234,0.01981,-0.00013,-0.43957,0.00053
/gpfs/scratch/vkb5066/ortho/elas/x0000/4/p0.002,p0.002,-58.86779333,-.00000066,16,226,6.70349887181769328730,6.98896048203394066815,8.21386854663131753393,89.77093817557948008855,90.00001619661531023615,89.99910547483152766312,384.82067816057225160654,0.00758,-0.00401,0.01674,-0.00056,-0.87128,0.00053
/gpfs/scratch/vkb5066/ortho/elas/x0000/5/n0.001,n0.001,-58.86811381,-.00000090,7,226,6.70349552271851170530,6.98893950557608524755,8.21384806340917742957,90.00002983958518938957,89.88542273260903781193,89.99910546761161414232,384.82067815117212779887,0.00700,0.00364,0.01637,-0.00007,-0.00040,0.39571
/gpfs/scratch/vkb5066/ortho/elas/x0000/5/n0.002,n0.002,-58.86783199,-.00000027,11,226,6.70351228421317479115,6.98894649457604423932,8.21386861245598508568,90.00002882172184158683,89.77083134418474985450,89.99910550610008427057,384.82067815760629055442,0.00284,0.00039,0.02207,-0.00016,-0.00109,0.78713
/gpfs/scratch/vkb5066/ortho/elas/x0000/5/p0.001,p0.001,-58.86811359,-.00000067,8,226,6.70349551730741511833,6.98893950557617034615,8.21384803474949234571,90.00003187566186292628,89.88554607198110296779,89.99910538908358380953,384.82067815460635770887,0.01060,0.00823,0.01981,-0.00003,0.00048,-0.39690
/gpfs/scratch/vkb5066/ortho/elas/x0000/5/p0.002,p0.002,-58.86783179,-.00000146,10,226,6.70351227339099603309,6.98894649457621354815,8.21386855503650104574,90.00003289386697244541,89.77095468339113914495,89.99910534986423454601,384.82067815979903481213,0.00448,0.00193,0.01922,-0.00013,0.00111,-0.78779
/gpfs/scratch/vkb5066/ortho/elas/x0000/6/n0.001,n0.001,-58.86812169,-.00000320,8,226,6.70349541205066684726,6.98894287596476168112,8.21384394220836739225,90.00003095784653586515,90.00001447882979732676,89.88645499147919714762,384.82067816323315077142,0.00709,0.00456,0.01742,0.36827,0.00002,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/6/n0.002,n0.002,-58.86786815,-.00000100,13,226,6.70351206277761441097,6.98896022409485403470,8.21385215600835045591,90.00003105737410252152,90.00001460845661644154,89.77186359758761064346,384.82067815562874484552,0.00777,-0.00240,0.01924,0.72639,0.00003,0.00012
/gpfs/scratch/vkb5066/ortho/elas/x0000/6/p0.001,p0.001,-58.86812032,.00000029,11,226,6.70349562807535944198,6.98894312422523794606,8.21384394220839983689,90.00003075723182897965,90.00001422028268403464,89.88451381247952174847,384.82067815847276409428,0.00705,0.00097,0.02102,-0.36640,0.00005,0.00010
/gpfs/scratch/vkb5066/ortho/elas/x0000/6/p0.002,p0.002,-58.86786633,-.00000076,14,226,6.70351249482655050951,6.98896072081525998953,8.21385215600841531970,90.00003065684377714730,90.00001409066448621793,89.76992243050278032601,384.82067815709779368037,0.00695,-0.00552,0.02487,-0.72584,0.00010,0.00007
/gpfs/scratch/vkb5066/ortho/elas/x0000/7/n0.001,n0.001,-58.86805660,-.00000125,8,226,6.69678867611838894608,6.99592844507530018332,8.21384394220838787462,90.00003077314113950088,90.00001438785088006907,89.99910552126987749343,384.82067815597677062501,0.74372,-0.52877,-0.06708,-0.00055,0.00005,0.00008
/gpfs/scratch/vkb5066/ortho/elas/x0000/7/n0.002,n0.002,-58.86760641,-.00000129,12,226,6.69009187411904548568,7.00292438757447695700,8.21385215600839130778,90.00003068878580594259,90.00001442651325143344,89.99910560958226018882,384.82067815947116230839,1.45773,-1.04730,-0.14319,-0.00093,0.00009,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0000/7/p0.001,p0.001,-58.86806197,-.00000095,12,226,6.71019566051708367917,6.98195056607695616504,8.21384394220837935454,90.00003094206029105726,90.00001431127735142440,89.99910533159044563822,384.82067816022294876794,-0.72093,0.52764,0.10034,0.00027,0.00002,0.00010
/gpfs/scratch/vkb5066/ortho/elas/x0000/7/p0.002,p0.002,-58.86761191,-.00000055,11,226,6.71690586951643283508,6.97496860157778644565,8.21385215600837435504,90.00003102662343252626,90.00001427266879180599,89.99910523189719780054,384.82067815325583803588,-1.44489,1.04733,0.18455,0.00025,0.00001,0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0000/8/n0.001,n0.001,-58.86806563,-.00000057,12,226,6.69678867611795345907,6.98893950557557700484,8.22205778610836909090,90.00003094194340620698,90.00001442671338649600,89.99910547535687175131,384.82067815429323882162,0.71014,-0.10878,-0.51514,0.00047,0.00006,0.00012
/gpfs/scratch/vkb5066/ortho/elas/x0000/8/n0.002,n0.002,-58.86762988,-.00000151,14,226,6.69009187411817322289,6.98894649457502775320,8.23027986030835345909,90.00003102622177620077,90.00001450315951308426,89.99910552071053031783,384.82067815828363070928,1.40939,-0.21849,-1.04614,0.00119,0.00011,0.00014
/gpfs/scratch/vkb5066/ortho/elas/x0000/8/p0.001,p0.001,-58.86803457,-.00000067,8,226,6.71019566051751784159,6.98893950557667858886,8.20563009820839805700,90.00003077308926365833,90.00001427304653316632,89.99910538046264112382,384.82067815722018578995,-0.70119,0.12394,0.55768,-0.00051,0.00004,0.00004
/gpfs/scratch/vkb5066/ortho/elas/x0000/8/p0.002,p0.002,-58.86759824,-.00000109,12,226,6.71690586951730068287,6.98894649457723003256,8.19742445170841237886,90.00003068851315053135,90.00001419512921404810,89.99910533175100337848,384.82067815444813805284,-1.40022,0.22161,1.10263,-0.00159,0.00007,-0.00000
/gpfs/scratch/vkb5066/ortho/elas/x0000/9/n0.001,n0.001,-58.86811404,-.00000096,12,226,6.70349216831730132577,6.98195056607640454592,8.22205778610836488092,90.00003102637754984539,90.00001438815076142240,89.99910538046991266683,384.82067815641845443377,-0.02217,0.42294,-0.43071,0.00085,0.00004,0.00013
/gpfs/scratch/vkb5066/ortho/elas/x0000/9/n0.002,n0.002,-58.86781271,-.00000283,19,226,6.70349887181686644789,6.97496860157668155100,8.23027986030834505176,90.00003119503894013037,90.00001442618147103816,89.99910533251818058900,384.82067815516977005237,-0.02857,0.81850,-0.88546,0.00247,-0.00006,0.00019
/gpfs/scratch/vkb5066/ortho/elas/x0000/9/p0.001,p0.001,-58.86808203,-.00000073,9,226,6.70349216831817097387,6.99592844507585014989,8.20563009820840236721,90.00003068860403548604,90.00001431105764131385,89.99910547525502637919,384.82067815509922325925,0.03599,-0.42218,0.47900,-0.00091,0.00004,0.00004
/gpfs/scratch/vkb5066/ortho/elas/x0000/9/p0.002,p0.002,-58.86776278,-.00000102,14,226,6.70349887181860654965,7.00292438757557435671,8.19742445170842092455,90.00003051949092850117,90.00001427199518979554,89.99910552123958627841,384.82067815754960166841,0.06456,-0.83566,0.91413,-0.00270,0.00008,-0.00003
/gpfs/scratch/vkb5066/ortho/elas/x0125/1/n0.001,n0.001,-59.61052235,-.00000086,6,226,6.63657254444528779186,6.96116843605472292277,8.15951035252041297739,89.99996510637732467973,89.99993784634541421827,89.75344123147901600380,376.95200918360691274973,1.07563,0.33381,0.35485,0.00208,0.00002,-0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/1/n0.002,n0.002,-59.61012524,-.00000053,15,226,6.62992935967505639382,6.96116840405793130463,8.15951035252040320846,89.99996510610798353075,89.99993758235331954328,89.75344008763550447906,376.57467984201062816639,2.13825,0.67139,0.72112,0.00133,-0.00006,0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/1/p0.001,p0.001,-59.61057509,-.00000075,7,226,6.64985891397883602267,6.96116850014465484768,8.15951035252043276446,89.99996510691985669466,89.99993837452631475246,89.75344277464563361603,377.70666786110785172832,-1.09104,-0.31100,-0.32583,0.00691,0.00004,0.00000
/gpfs/scratch/vkb5066/ortho/elas/x0125/1/p0.002,p0.002,-59.61021417,-.00000091,10,226,6.65650209874196705656,6.96116853223758059858,8.15951035252044256274,89.99996510718993977018,89.99993863731308936735,89.75344317627624492648,378.08399719702417676713,-2.15551,-0.63449,-0.68391,0.00601,0.00006,-0.00001
/gpfs/scratch/vkb5066/ortho/elas/x0125/2/n0.001,n0.001,-59.61055521,-.00000063,6,226,6.64321569819571656695,6.95420733172204448583,8.15951035252039189681,89.99996521903881496458,89.99993811111803130822,89.75344277559783105663,376.95200918347380075781,0.31436,0.88240,0.44246,0.01247,0.00002,-0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/2/n0.002,n0.002,-59.61022252,-.00000095,9,226,6.64321566727582045320,6.94724619529267106299,8.15951035252036095864,89.99996533143075344376,89.99993811159875880862,89.75344317742106346054,376.57467984200381599342,0.64116,1.75059,0.88598,0.01641,0.00003,-0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/2/p0.001,p0.001,-59.61059164,-.00000055,10,226,6.64321576012840730772,6.96812960457711936033,8.15951035252045386610,89.99996499425963089091,89.99993811015503406930,89.75344123289299215798,377.70666786099328211238,-0.33562,-0.85153,-0.42014,-0.00510,0.00002,-0.00000
/gpfs/scratch/vkb5066/ortho/elas/x0125/2/p0.002,p0.002,-59.61032153,-.00000105,18,226,6.64321579114120193387,6.97509074100262774230,8.15951035252048489722,89.99996488187208042303,89.99993810967288336173,89.75344009348655580308,378.08399719704273533821,-0.66110,-1.68830,-0.86163,-0.01155,-0.00002,-0.00001
/gpfs/scratch/vkb5066/ortho/elas/x0125/3/n0.001,n0.001,-59.61053093,-.00000091,6,226,6.64321572914649729529,6.96116846808355917970,8.15135084222044280937,89.99996499419561602653,89.99993837439847990915,89.75344212717426853765,376.95200918343151865381,0.34065,0.44433,0.92761,0.00327,-0.00002,-0.00006
/gpfs/scratch/vkb5066/ortho/elas/x0125/3/n0.002,n0.002,-59.61017285,-.00000058,15,226,6.64321572914641616986,6.96116846808355917970,8.14319133182046459375,89.99996488234218146849,89.99993863742348623117,89.75344212717426347957,376.57467984271547186481,0.68998,0.89235,1.82784,0.00285,-0.00003,-0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0125/3/p0.001,p0.001,-59.61060717,-.00000037,10,226,6.64321572914666013975,6.96116846808355918182,8.16766986292040296340,89.99996521887823099888,89.99993784786300487014,89.75344212717428464350,377.70666786023939458807,-0.36009,-0.42267,-0.89531,0.00821,0.00009,0.00005
/gpfs/scratch/vkb5066/ortho/elas/x0125/3/p0.002,p0.002,-59.61031720,-.00000053,13,226,6.64321572914674185948,6.96116846808355918287,8.17582937322038130156,89.99996533088563810834,89.99993758435201123112,89.75344212717429262997,378.08399719633104667857,-0.71110,-0.85125,-1.78995,0.00224,0.00007,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0125/4/n0.001,n0.001,-59.61057320,-.00000052,13,226,6.64321794366758277080,6.96117426888388230060,8.15951718397655161725,89.88537375339190538555,89.99969070553338407698,89.75344172570026320143,377.32933852159087268252,-0.01332,0.01416,0.00947,0.00316,0.43718,-0.00015
/gpfs/scratch/vkb5066/ortho/elas/x0125/4/n0.002,n0.002,-59.61026408,-.00000007,14,226,6.64322458712995748327,6.96119167163548732575,8.15953761454771307037,89.77078262933070264038,89.99944330038761629448,89.75344132277519625247,377.32933852411195859246,-0.01641,0.01333,0.00693,0.00286,0.87569,-0.00157
/gpfs/scratch/vkb5066/ortho/elas/x0125/4/p0.001,p0.001,-59.61057291,-.00000051,12,226,6.64321794346673043838,6.96117426923098132779,8.15951712037538241041,89.88559557837819306465,89.99996652405398324377,89.75344252805743763775,377.32933852451017593136,-0.01435,0.01306,0.00973,0.00330,-0.43615,-0.00184
/gpfs/scratch/vkb5066/ortho/elas/x0125/4/p0.002,p0.002,-59.61026394,-.00000007,14,226,6.64322458672825231884,6.96119167222968476960,8.15953748734536762891,89.77100445346365993824,89.99971911941883790443,89.75344292748376884392,377.32933852453936994312,-0.01628,0.01310,0.00720,0.00281,-0.87594,0.00154
/gpfs/scratch/vkb5066/ortho/elas/x0125/5/n0.001,n0.001,-59.61058997,-.00000065,7,226,6.64322131170904636694,6.96117078850459631320,8.15951713420637614998,89.99971924507855774069,89.88534676074189070999,89.75344212951447686585,377.32933852364357054661,-0.01214,0.01197,0.01095,0.00388,-0.00021,0.41139
/gpfs/scratch/vkb5066/ortho/elas/x0125/5/n0.002,n0.002,-59.61030498,-.00000082,12,226,6.64323796627030780404,6.96117774976845277975,8.15953751510751136733,89.99947338385397816271,89.77075563982705395000,89.75344213280577971861,377.32933852716927042277,-0.01450,0.01464,0.00457,0.00136,-0.00107,0.80806
/gpfs/scratch/vkb5066/ortho/elas/x0125/5/p0.001,p0.001,-59.61059012,-.00000066,8,226,6.64322121867981027633,6.96117078850534103377,8.15951717004555799110,89.99994107039711625590,89.88562257758800066552,89.75344212492529388316,377.32933852350022552068,-0.01174,0.01237,0.01162,0.00394,0.00053,-0.40931
/gpfs/scratch/vkb5066/ortho/elas/x0125/5/p0.002,p0.002,-59.61030540,-.00000076,13,226,6.64323778011191434699,6.96117774976972723617,8.15953758678576759036,89.99969520944019381542,89.77103145560748729643,89.75344212445029880512,377.32933852122559536361,-0.01473,0.01478,0.00549,0.00147,0.00041,-0.80932
/gpfs/scratch/vkb5066/ortho/elas/x0125/6/n0.001,n0.001,-59.61059569,-.00000009,14,226,6.64319257956034388639,6.96114439805463082397,8.15951307242045729666,89.99996498045042442158,89.99993833324981965609,89.86803317667859236195,377.32933852619880003506,-0.01423,0.02476,0.01135,0.37918,0.00001,-0.00006
/gpfs/scratch/vkb5066/ortho/elas/x0125/6/n0.002,n0.002,-59.61033085,-.00000130,14,226,6.64318050193758550574,6.96113192984050996766,8.15952123192049245458,89.99996485421375978915,89.99993855621937571248,89.98262498278580384060,377.32933852548317405468,-0.01610,0.03379,0.01336,0.74831,0.00002,-0.00012
/gpfs/scratch/vkb5066/ortho/elas/x0125/6/p0.001,p0.001,-59.61059832,-.00000057,9,226,6.64324995073539890544,6.96120413996419901050,8.15951307242038726257,89.99996523280723707644,89.99993788838141409012,89.63885206437460810309,377.32933852558037318329,-0.01063,-0.00369,0.01336,-0.37483,-0.00001,0.00003
/gpfs/scratch/vkb5066/ortho/elas/x0125/6/p0.002,p0.002,-59.61033740,-.00000096,15,226,6.64329524407304569653,6.96125141373991170228,8.15952123192035258119,89.99996535822390064190,89.99993766648196910443,89.52426321746163555588,377.32933852291926956372,-0.01251,-0.01448,0.01335,-0.74721,-0.00001,0.00010
/gpfs/scratch/vkb5066/ortho/elas/x0125/7/n0.001,n0.001,-59.61052902,-.00000107,14,226,6.63657478766333646394,6.96813189528566080583,8.15951307242044337072,89.99996499402574766153,89.99993784590932530266,89.75344009022552871953,377.32933852831214151672,0.72982,-0.50585,-0.08019,-0.00203,-0.00003,0.00001
/gpfs/scratch/vkb5066/ortho/elas/x0125/7/n0.002,n0.002,-59.61008995,-.00000101,23,226,6.62993826181476763452,6.97509997722587131802,8.15952123192046471243,89.99996488148099567683,89.99993758157208638791,89.75343706769925955493,377.32933852450781024395,1.46078,-1.03206,-0.16647,-0.00994,-0.00003,0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/7/p0.001,p0.001,-59.61052359,-.00000068,9,226,6.64986109966409013707,6.95420968182062560704,8.15951307242040118851,89.99996521934739163359,89.99993837505291924114,89.75344317609557944518,377.32933852344314152673,-0.76475,0.54429,0.09784,0.01116,0.00004,-0.00002
/gpfs/scratch/vkb5066/ortho/elas/x0125/7/p0.002,p0.002,-59.61006020,-.00000148,11,226,6.65651091241503903330,6.94725552259684819666,8.15952123192038012824,89.99996533212090059396,89.99993863845625080121,89.75344324035939618785,377.32933852415417187142,-1.51259,1.07257,0.18591,0.01970,0.00007,-0.00005
/gpfs/scratch/vkb5066/ortho/elas/x0125/8/n0.001,n0.001,-59.61054520,-.00000058,13,226,6.63657475665057699610,6.96117075646010986926,8.16767258542039277791,89.99996521864431805531,89.99993758261760475829,89.75344123109715605263,377.32933852312402946192,0.71009,-0.09687,-0.54266,0.00205,0.00003,0.00006
/gpfs/scratch/vkb5066/ortho/elas/x0125/8/n0.002,n0.002,-59.61008389,-.00000033,13,226,6.62993819969585416650,6.96117768567905078850,8.17584027442036305614,89.99996533049400494539,89.99993705570202802924,89.75344008845490719826,377.32933852912558887886,1.43005,-0.21411,-1.09357,0.00436,0.00005,0.00010
/gpfs/scratch/vkb5066/ortho/elas/x0125/8/p0.001,p0.001,-59.61050686,-.00000070,11,226,6.64986113058395119442,6.96117082055004188411,8.15135355932045371096,89.99996499450430698353,89.99993863819650571907,89.75344277434550454706,377.32933852401268367829,-0.74031,0.12225,0.57275,0.00593,0.00001,-0.00006
/gpfs/scratch/vkb5066/ortho/elas/x0125/8/p0.002,p0.002,-59.61004651,-.00000045,14,226,6.65651097416235613893,6.96117781385912906753,8.14320218942048380269,89.99996488303293675431,89.99993916373453261214,89.75344317610370255774,377.32933852494941427903,-1.46934,0.23387,1.13005,0.00292,0.00002,-0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0125/9/n0.001,n0.001,-59.61057941,-.00000062,10,226,6.64321791260100066938,6.95420964972743685954,8.16767258542037171839,89.99996533119467487316,89.99993784752741098144,89.75344277521402469227,377.32933851785299592645,-0.03968,0.44043,-0.46216,0.01022,0.00007,0.00005
/gpfs/scratch/vkb5066/ortho/elas/x0125/9/n0.002,n0.002,-59.61026706,-.00000133,12,226,6.64322452499636091844,6.94725545831426191879,8.17584027442032089071,89.99996555537237325609,89.99993758549667449348,89.75344317745195510146,377.32933852623228354736,-0.06644,0.85974,-0.92313,0.01628,0.00006,0.00009
/gpfs/scratch/vkb5066/ortho/elas/x0125/9/p0.001,p0.001,-59.61054822,-.00000070,17,226,6.64321797453352829749,6.96813192728250042143,8.15135355932047483372,89.99996488173266032550,89.99993837396214900002,89.75344123259304006608,377.32933852361065013272,0.01187,-0.40668,0.47509,-0.00484,-0.00003,-0.00006
/gpfs/scratch/vkb5066/ortho/elas/x0125/9/p0.002,p0.002,-59.61023929,-.00000019,2,226,6.64322464886184830629,6.97510004112413196428,8.14320218942052622195,89.99996465726789077212,89.99993863664079349724,89.75344009245460010173,377.32933852240974732010,0.01658,-0.81866,0.94119,-0.01149,-0.00005,-0.00011
/gpfs/scratch/vkb5066/ortho/elas/x0250/1/n0.001,n0.001,-60.33672074,-.00000029,12,226,6.59315035725270474173,6.92146095012934915219,8.09903773870270068676,89.85795703482788591165,89.89019192922010112331,89.77037340977658825862,369.58859330185919292652,1.09010,0.32499,0.34825,-0.00335,-0.00776,-0.00332
/gpfs/scratch/vkb5066/ortho/elas/x0250/1/n0.002,n0.002,-60.33630995,-.00000085,15,226,6.58655064021614311483,6.92146092277993025754,8.09903773138871432634,89.85795725060405660006,89.89019085788675708135,89.77037131894790661849,369.21863474779243073560,2.19653,0.67034,0.71550,-0.00634,-0.00490,-0.00363
/gpfs/scratch/vkb5066/ortho/elas/x0250/1/p0.001,p0.001,-60.33675112,-.00000048,9,226,6.60634979132510942104,6.92146100491015913096,8.09903775335255318183,89.85795660262943943735,89.89019373956632380246,89.77037689654518188426,370.32851040440221850470,-1.11153,-0.34430,-0.38066,0.00648,-0.01074,-0.00077
/gpfs/scratch/vkb5066/ortho/elas/x0250/1/p0.002,p0.002,-60.33639650,-.00000082,12,226,6.61294950846075395860,6.92146103234174914467,8.09903776068851441756,89.85795638620497478926,89.89019447853732269997,89.77037829304769913941,370.69846895846898630128,-2.20488,-0.67917,-0.73759,0.01097,-0.01520,0.00151
/gpfs/scratch/vkb5066/ortho/elas/x0250/2/n0.001,n0.001,-60.33674163,-.00000080,7,226,6.59975004744500922500,6.91453955434975705064,8.09903773338983612038,89.85795778823473675902,89.89019317764317144210,89.77037676224342544832,369.58859330154989568447,0.32180,0.87198,0.43316,0.01111,0.00111,-0.00054
/gpfs/scratch/vkb5066/ortho/elas/x0250/2/n0.002,n0.002,-60.33641328,-.00000126,16,226,6.59975002059451598978,6.90761813133131750674,8.09903772076830069129,89.85795861613310121970,89.89019346556457669976,89.77037802724436678732,369.21863475251892551661,0.66319,1.74390,0.88601,0.01636,0.00103,-0.00089
/gpfs/scratch/vkb5066/ortho/elas/x0250/2/p0.001,p0.001,-60.33677500,-.00000058,13,226,6.59975010122666797663,6.92838240060041018717,8.09903775867082844209,89.85795570835777810376,89.89019260093530791484,89.77037354660171025550,370.32851040495693089111,-0.34906,-0.87866,-0.46047,-0.00364,-0.01472,-0.00199
/gpfs/scratch/vkb5066/ortho/elas/x0250/2/p0.002,p0.002,-60.33650141,-.00000087,16,226,6.59975012815763123437,6.93530382383239668608,8.09903777133028533458,89.85795445722564285848,89.89019231214993298559,89.77037159819762087477,370.69846895934414082920,-0.68171,-1.74678,-0.90497,-0.01079,-0.02431,-0.00225
/gpfs/scratch/vkb5066/ortho/elas/x0250/3/n0.001,n0.001,-60.33672248,-.00000067,12,226,6.59975006818862240650,6.92146096705246663647,8.09093872831671625208,89.85795549118179745179,89.89019345155029361068,89.77037540367447009597,369.58859330696410857513,0.34958,0.44116,0.89830,0.00160,-0.00644,0.00404
/gpfs/scratch/vkb5066/ortho/elas/x0250/3/n0.002,n0.002,-60.33638253,-.00000061,16,226,6.59975006206098845062,6.92146095660923371413,8.08283971052944591284,89.85795401972155933886,89.89019390407199315563,89.77037553874524037796,369.21863475343430286158,0.71038,0.89591,1.81297,0.00325,-0.00573,0.00511
/gpfs/scratch/vkb5066/ortho/elas/x0250/3/p0.001,p0.001,-60.33678937,-.00000018,10,226,6.59975008046230089327,6.92146098797030926415,8.10713676385127320573,89.85795800311577355746,89.89019221805116250357,89.77037513312710912907,370.32851040945576643673,-0.37590,-0.45624,-0.92806,0.00354,-0.01057,-0.00549
/gpfs/scratch/vkb5066/ortho/elas/x0250/3/p0.002,p0.002,-60.33650314,-.00000064,15,226,6.59975008660824880223,6.92146099844491896939,8.11523578169843990425,89.85795904445064584665,89.89019143859815301608,89.77037499765158452013,370.69846896299088473649,-0.72938,-0.90000,-1.83006,0.00190,-0.01714,-0.00860
/gpfs/scratch/vkb5066/ortho/elas/x0250/4/n0.001,n0.001,-60.33675866,-.00000026,19,226,6.59975229993669672749,6.92148376183846218876,8.09906473137667432562,89.74336611590875764539,89.88996171879887680995,89.77026504906684707660,369.95855185470054926968,-0.01192,0.00415,-0.00865,0.00335,0.42463,0.00209
/gpfs/scratch/vkb5066/ortho/elas/x0250/4/n0.002,n0.002,-60.33646201,-.00000028,3,226,6.59975892539513004374,6.92151808194493950637,8.09910521508027725157,89.62877620970493847682,89.88973054837884285619,89.77015482939559347368,369.95855185476262684078,-0.01124,0.01446,-0.00667,0.00204,0.86817,0.00772
/gpfs/scratch/vkb5066/ortho/elas/x0250/4/p0.001,p0.001,-60.33673960,-.00000051,11,226,6.59975224855192140345,6.92144972877885641004,8.09902425905832733318,89.97254808967776859017,89.89042406164359986395,89.77048548719914855382,369.95855185255974214901,-0.01997,-0.01974,-0.02188,0.00098,-0.46012,-0.00699
/gpfs/scratch/vkb5066/ortho/elas/x0250/4/p0.002,p0.002,-60.33643521,-.00000066,13,226,6.59975882262578085167,6.92145001589380962451,8.09902427052439629311,89.91301234059167666156,89.89065523222025620491,89.77059570391446841885,369.95855185413737155252,-0.02932,-0.02984,-0.02949,0.00389,-0.90820,-0.01060
